route_pt_time,route_id,latitude,longitude,route_pt_sequence
,140052,35.222620,-80.841801,10018
,140059,35.222620,-80.841801,10018
,150102,35.190702,-80.803753,210014
,160169,35.212541,-80.865016,390023
,160171,35.155951,-80.922713,20008
,170082,35.221823,-80.821424,80007
,170083,35.224477,-80.835848,20004
,170092,35.212475,-80.791778,350044
,170094,35.212475,-80.791778,350044
,170095,35.224477,-80.835848,20004
,170105,35.212477,-80.791792,350045
,170106,35.214632,-80.804165,410003
,190138,35.171291,-80.851043,150157
,190140,35.079997,-80.867840,50021
,200113,35.168012,-80.836882,200002
,210098,35.284756,-80.835736,200012
,210104,35.287055,-80.836251,270001
,220180,35.284787,-80.802439,290004
,220181,35.234365,-80.834955,410005
,230085,35.238881,-80.788641,290022
,230105,35.243738,-80.793927,300005
,260063,35.241400,-80.858154,130013
,270087,35.181311,-80.758039,270016
,340138,35.230569,-80.847061,270020
,340141,35.230569,-80.847061,280020
,350001,35.223748,-80.878672,60007
,350015,35.232657,-80.925723,130006
,40070,35.253870,-80.796773,280047
,40x0127,35.208043,-80.798518,210115
,48x0094,35.479692,-80.874976,10079
,50062,35.230477,-80.945198,150024
,60058,35.198168,-80.839912,150021
,62x0122,35.113298,-80.804797,140054
,64x0064,35.225775,-80.828345,40047
,70249,35.256165,-80.855713,310002
,70250,35.303663,-80.857247,190001
,70258,35.313714,-80.965947,370035
,70262,35.256069,-80.855728,310004
,70263,35.303456,-80.857093,190003
,70264,35.290448,-80.857695,230003
,70268,35.254584,-80.855921,160001
,74x0083,35.225202,-80.828469,10091
,77x0156,35.435166,-80.869956,20041
,77x0157,35.494014,-80.855666,20041
,77x0159,35.484078,-80.869429,200043
,80105,35.227340,-80.845310,10018
,85x0066,35.271819,-81.159828,10259
,870001,35.223285,-80.841940,10007
,90149,35.257548,-80.829685,560002
,90153,35.257548,-80.829685,560002
,100078,35.207862,-80.917543,320007
,170082,35.221818,-80.821223,80009
,100089,35.207862,-80.917543,320007
,10157,35.302509,-80.936816,60040
,10161,35.246955,-80.868461,140004
,10169,35.302509,-80.936816,60040
,110295,35.258470,-80.793977,220028
,140052,35.222336,-80.841473,10019
,140059,35.222336,-80.841473,10019
,150102,35.190680,-80.803894,210015
,160169,35.212837,-80.864521,390024
,160171,35.156476,-80.922494,20009
,170082,35.22182,-80.82131,80008
,170083,35.224766,-80.835436,20005
,170092,35.212477,-80.791792,350045
,170094,35.212477,-80.791792,350045
,170095,35.224766,-80.835436,20005
,170105,35.212480,-80.791802,350046
,170106,35.214715,-80.804321,410004
,190138,35.171308,-80.851047,150158
,190140,35.079997,-80.867840,60001
,200113,35.168236,-80.836940,200003
,210098,35.284595,-80.835682,200013
,210104,35.287142,-80.836269,270002
,220180,35.285140,-80.802162,290005
,220181,35.234364,-80.834982,410006
,230085,35.238999,-80.788617,290023
,230105,35.243752,-80.793937,300006
,260063,35.241379,-80.858123,130014
,270087,35.181426,-80.758112,270017
,340138,35.230597,-80.847025,270021
,340141,35.230597,-80.847025,280021
,350001,35.223790,-80.879363,60008
,350015,35.232719,-80.925996,130007
,40070,35.253783,-80.796842,280048
,40x0127,35.208105,-80.798623,210116
,48x0094,35.478705,-80.874980,10080
,50062,35.229916,-80.945392,150025
,60058,35.198236,-80.839940,150022
,62x0122,35.113745,-80.804850,140055
,64x0064,35.225665,-80.828356,40048
,70249,35.256121,-80.855719,310003
,70250,35.303630,-80.857221,190002
,70258,35.313837,-80.965809,370036
,70262,35.255430,-80.855810,310005
,70263,35.303331,-80.856997,190004
,70264,35.290263,-80.857754,230004
,70268,35.254678,-80.855910,160002
,74x0083,35.225088,-80.828510,10092
,77x0156,35.435028,-80.869983,20042
,77x0157,35.493759,-80.855842,20042
,77x0159,35.484085,-80.869346,200044
,80105,35.227485,-80.845478,10019
,85x0066,35.271822,-81.159825,10260
,870001,35.223014,-80.842268,10008
,90149,35.257541,-80.829953,560003
,90153,35.257541,-80.829953,560003
,100078,35.207862,-80.917543,330001
,170082,35.221801,-80.821086,80010
,100089,35.207862,-80.917543,330001
,10157,35.302498,-80.936823,60041
,10161,35.246922,-80.868443,140005
,10169,35.302498,-80.936823,60041
,110295,35.258477,-80.793873,220029
,140052,35.222250,-80.841370,10020
,140059,35.222250,-80.841370,10020
,150102,35.190680,-80.803894,220001
,160169,35.212861,-80.864481,390025
,160171,35.156535,-80.922468,20010
,170082,35.221818,-80.821223,80009
,170083,35.224899,-80.835252,20006
,170092,35.212480,-80.791802,350046
,170094,35.212480,-80.791802,350046
,170095,35.224899,-80.835252,20006
,170105,35.212482,-80.791812,350047
,170106,35.214867,-80.804609,410005
,190138,35.171324,-80.851050,150159
,190140,35.080112,-80.867806,60002
,200113,35.168428,-80.836992,200004
,210098,35.284589,-80.835679,200014
,210104,35.287648,-80.836381,270003
,220180,35.285385,-80.801967,290006
,220181,35.234360,-80.835056,410007
,230085,35.239085,-80.788599,290024
,230105,35.243626,-80.794058,300007
,260063,35.241363,-80.858105,130015
,270087,35.181507,-80.758164,270018
,340138,35.230579,-80.847001,270022
,340141,35.230579,-80.847001,280022
,350001,35.223800,-80.879554,60009
,350015,35.232778,-80.926268,130008
,40070,35.253686,-80.796897,280049
,40x0127,35.208169,-80.798732,210117
,48x0094,35.478477,-80.874981,10081
,50062,35.229650,-80.945483,150026
,60058,35.198280,-80.839955,150023
,62x0122,35.114193,-80.804890,140056
,64x0064,35.225555,-80.828373,40049
,70249,35.256069,-80.855728,310004
,70250,35.303456,-80.857093,190003
,70258,35.313999,-80.965629,370037
,70262,35.255336,-80.855825,310006
,70263,35.303219,-80.856917,190005
,70264,35.289978,-80.857845,230005
,70268,35.254865,-80.855884,160003
,74x0083,35.224978,-80.828558,10093
,77x0156,35.434893,-80.870013,20043
,77x0157,35.493503,-80.856021,20043
,77x0159,35.484087,-80.869188,200045
,80105,35.227590,-80.845605,10020
,85x0066,35.271825,-81.159822,10261
,870001,35.222857,-80.842084,10009
,90149,35.257537,-80.830204,560004
,90153,35.257537,-80.830204,560004
,100078,35.208008,-80.917610,330002
,170082,35.221776,-80.820921,80011
,100089,35.208008,-80.917610,330002
,10157,35.302487,-80.936826,60042
,10161,35.246854,-80.868402,140006
,10169,35.302487,-80.936826,60042
,110295,35.258487,-80.793773,220030
,140052,35.222166,-80.841275,10021
,140059,35.222166,-80.841275,10021
,150102,35.190671,-80.803956,220002
,160169,35.212861,-80.864481,400001
,160171,35.156535,-80.922468,30001
,170082,35.221801,-80.821086,80010
,170083,35.224899,-80.835252,30001
,170092,35.212482,-80.791812,350047
,170094,35.212482,-80.791812,350047
,170095,35.224899,-80.835252,30001
,170105,35.212485,-80.791822,350048
,170106,35.215241,-80.805324,410006
,190138,35.171341,-80.851051,150160
,190140,35.080211,-80.867782,60003
,200113,35.168649,-80.837050,200005
,210098,35.284387,-80.835604,200015
,210104,35.287906,-80.836437,270004
,220180,35.285738,-80.801683,290007
,220181,35.234351,-80.835129,410008
,230085,35.239168,-80.788574,290025
,230105,35.243549,-80.794137,300008
,260063,35.241363,-80.858105,140001
,270087,35.181690,-80.758288,270019
,340138,35.230306,-80.846685,270023
,340141,35.230306,-80.846685,280023
,350001,35.223932,-80.881701,60010
,350015,35.232831,-80.926544,130009
,40070,35.253532,-80.796937,280050
,40x0127,35.208237,-80.798834,210118
,48x0094,35.478164,-80.874984,10082
,50062,35.229504,-80.945537,150027
,60058,35.198356,-80.839987,150024
,62x0122,35.114204,-80.804894,140057
,64x0064,35.225447,-80.828395,40050
,70249,35.255430,-80.855810,310005
,70250,35.303331,-80.856997,190004
,70258,35.314150,-80.965465,370038
,70262,35.255292,-80.855831,310007
,70263,35.303094,-80.856830,190006
,70264,35.289851,-80.857882,230006
,70268,35.254970,-80.855873,160004
,74x0083,35.224873,-80.828609,10094
,77x0156,35.434805,-80.870035,20044
,77x0157,35.493198,-80.856226,20044
,77x0159,35.484086,-80.869080,200046
,80105,35.227590,-80.845605,20001
,85x0066,35.271828,-81.159818,10262
,870001,35.222665,-80.841855,10010
,90149,35.257534,-80.830442,560005
,90153,35.257534,-80.830442,560005
,100078,35.208336,-80.917758,330003
,170082,35.221699,-80.820548,80012
,100089,35.208336,-80.917758,330003
,10157,35.302476,-80.936832,60043
,10161,35.246849,-80.868398,140007
,10169,35.302476,-80.936832,60043
,110295,35.258491,-80.793669,220031
,140052,35.221763,-80.840810,10022
,140059,35.221763,-80.840810,10022
,150102,35.190611,-80.804276,220003
,160169,35.213082,-80.864121,400002
,160171,35.156736,-80.922377,30002
,170082,35.221776,-80.820921,80011
,170083,35.224969,-80.835156,30002
,170092,35.212485,-80.791822,350048
,170094,35.212485,-80.791822,350048
,170095,35.224969,-80.835156,30002
,170105,35.212490,-80.791832,350049
,170106,35.215327,-80.805487,410007
,190138,35.171341,-80.851051,150161
,190140,35.080264,-80.867770,60004
,200113,35.168822,-80.837094,200006
,210098,35.284188,-80.835526,200016
,210104,35.287947,-80.836445,270005
,220180,35.286177,-80.801331,290008
,220181,35.234339,-80.835203,410009
,230085,35.239231,-80.788552,290026
,230105,35.243549,-80.794137,310001
,260063,35.241319,-80.858055,140002
,270087,35.181883,-80.758433,270020
,340138,35.230306,-80.846685,280001
,340141,35.230306,-80.846685,290001
,350001,35.223978,-80.882800,60011
,350015,35.232881,-80.926820,130010
,40070,35.253425,-80.796938,280051
,40x0127,35.208304,-80.798936,210119
,48x0094,35.477064,-80.874986,10083
,50062,35.229352,-80.945607,150028
,60058,35.198430,-80.840028,150025
,62x0122,35.114656,-80.804957,140058
,64x0064,35.225337,-80.828422,40051
,70249,35.255336,-80.855825,310006
,70250,35.303219,-80.856917,190005
,70258,35.314301,-80.965294,370039
,70262,35.255292,-80.855831,320001
,70263,35.302964,-80.856747,190007
,70264,35.289722,-80.857913,230007
,70268,35.255110,-80.855856,160005
,74x0083,35.224867,-80.828613,10095
,77x0156,35.434716,-80.870060,20045
,77x0157,35.493112,-80.856278,20045
,77x0159,35.484086,-80.869015,200047
,80105,35.227758,-80.845809,20002
,85x0066,35.271830,-81.159819,10263
,870001,35.222620,-80.841801,10011
,90149,35.257528,-80.830797,560006
,90153,35.257528,-80.830797,560006
,100078,35.208592,-80.917885,330004
,170082,35.221638,-80.820225,80013
,100089,35.208592,-80.917885,330004
,10157,35.302462,-80.936839,60044
,10161,35.246778,-80.868346,140008
,10169,35.302462,-80.936839,60044
,110295,35.258495,-80.793565,220032
,140052,35.221495,-80.840499,10023
,140059,35.221495,-80.840499,10023
,150102,35.190548,-80.804653,220004
,160169,35.213096,-80.864095,400003
,160171,35.157110,-80.922208,30003
,170082,35.221699,-80.820548,80012
,170083,35.225249,-80.834763,30003
,170092,35.212490,-80.791832,350049
,170094,35.212490,-80.791832,350049
,170095,35.225249,-80.834763,30003
,170105,35.212490,-80.791846,350050
,170106,35.215327,-80.805487,420001
,190138,35.171341,-80.851051,160001
,190140,35.080322,-80.867754,60005
,200113,35.168961,-80.837134,200007
,210098,35.284180,-80.835522,200017
,210104,35.288098,-80.836479,270006
,220180,35.286658,-80.800953,290009
,220181,35.234336,-80.835206,410010
,230085,35.239245,-80.788545,290027
,230105,35.243267,-80.794422,310002
,260063,35.241260,-80.857990,140003
,270087,35.182043,-80.758567,270021
,340138,35.229442,-80.845683,280002
,340141,35.229442,-80.845683,290002
,350001,35.223988,-80.883045,60012
,350015,35.232926,-80.927099,130011
,40070,35.253321,-80.796919,280052
,40x0127,35.208374,-80.799038,210120
,48x0094,35.476509,-80.875000,10084
,50062,35.229263,-80.945655,150029
,60058,35.198435,-80.840032,150026
,62x0122,35.114763,-80.804983,140059
,64x0064,35.225315,-80.828428,40052
,70249,35.255292,-80.855831,310007
,70250,35.303094,-80.856830,190006
,70258,35.314352,-80.965235,370040
,70262,35.255110,-80.855856,320002
,70263,35.302822,-80.856656,190008
,70264,35.289600,-80.857943,230008
,70268,35.255336,-80.855825,160006
,74x0083,35.224759,-80.828670,10096
,77x0156,35.434625,-80.870088,20046
,77x0157,35.493034,-80.856316,20046
,77x0159,35.484086,-80.869015,210001
,80105,35.227974,-80.846061,20003
,85x0066,35.271833,-81.159815,10264
,870001,35.222336,-80.841473,10012
,90149,35.257528,-80.830824,560007
,90153,35.257528,-80.830824,560007
,100078,35.208879,-80.918015,330005
,170082,35.22162,-80.820137,80014
,100089,35.208879,-80.918015,330005
,10157,35.302451,-80.936845,60045
,10161,35.246710,-80.868291,140009
,10169,35.302451,-80.936845,60045
,110295,35.258497,-80.793461,220033
,140052,35.221495,-80.840499,20001
,140059,35.221495,-80.840499,20001
,150102,35.190520,-80.804860,220005
,160169,35.213119,-80.864055,400004
,160171,35.157359,-80.922100,30004
,170082,35.221638,-80.820225,80013
,170083,35.225071,-80.834552,30004
,170092,35.212490,-80.791846,350050
,170094,35.212490,-80.791846,350050
,170095,35.225071,-80.834552,30004
,170105,35.212495,-80.791866,350051
,170106,35.215524,-80.805863,420002
,190138,35.171357,-80.851054,160002
,190140,35.080393,-80.867739,60006
,200113,35.169098,-80.837174,200008
,210098,35.283565,-80.835277,200018
,210104,35.288246,-80.836512,270007
,220180,35.286803,-80.800839,290010
,220181,35.234316,-80.835276,410011
,230085,35.239430,-80.788486,290028
,230105,35.242954,-80.794727,310003
,260063,35.241198,-80.857928,140004
,270087,35.182192,-80.758697,270022
,340138,35.228975,-80.845140,280003
,340141,35.228975,-80.845140,290003
,350001,35.223999,-80.883243,60013
,350015,35.232974,-80.927412,130012
,40070,35.253176,-80.796858,280053
,40x0127,35.208444,-80.799136,210121
,48x0094,35.475786,-80.875017,10085
,50062,35.229205,-80.945687,150030
,60058,35.198506,-80.840077,150027
,62x0122,35.115012,-80.805042,140060
,64x0064,35.225202,-80.828469,40053
,70249,35.255292,-80.855831,320001
,70250,35.302964,-80.856747,190007
,70258,35.314444,-80.965133,370041
,70262,35.254970,-80.855873,320003
,70263,35.302645,-80.856545,190009
,70264,35.289427,-80.857980,230009
,70268,35.255430,-80.855810,160007
,74x0083,35.224654,-80.828732,10097
,77x0156,35.434526,-80.870119,20047
,77x0157,35.492957,-80.856348,20047
,77x0159,35.484085,-80.868956,210002
,80105,35.228176,-80.846297,20004
,85x0066,35.271836,-81.159815,10265
,870001,35.222250,-80.841370,10013
,90149,35.257527,-80.830907,560008
,90153,35.257527,-80.830907,560008
,100078,35.209195,-80.918167,330006
,170082,35.221607,-80.820083,80015
,100089,35.209195,-80.918167,330006
,10157,35.302440,-80.936848,60046
,10161,35.246702,-80.868281,140010
,10169,35.302440,-80.936848,60046
,110295,35.258499,-80.793361,220034
,140052,35.221312,-80.840287,20002
,140059,35.221312,-80.840287,20002
,150102,35.190497,-80.805148,220006
,160169,35.213190,-80.863926,400005
,160171,35.157550,-80.922008,30005
,170082,35.22162,-80.820137,80014
,170083,35.224842,-80.834272,30005
,170092,35.212495,-80.791866,350051
,170094,35.212495,-80.791866,350051
,170095,35.224842,-80.834272,30005
,170105,35.212697,-80.793054,350052
,170106,35.215602,-80.806012,420003
,190138,35.171374,-80.851055,160003
,190140,35.080493,-80.867721,60007
,200113,35.169183,-80.837206,200009
,210098,35.283202,-80.835128,200019
,210104,35.288700,-80.836623,270008
,220180,35.286939,-80.800728,290011
,220181,35.234293,-80.835346,410012
,230085,35.239513,-80.788464,290029
,230105,35.242834,-80.794848,310004
,260063,35.241130,-80.857869,140005
,270087,35.182314,-80.758811,270023
,340138,35.228637,-80.844740,280004
,340141,35.228637,-80.844740,290004
,350001,35.224027,-80.883714,60014
,350015,35.233243,-80.929153,130013
,40070,35.253075,-80.796789,280054
,40x0127,35.208516,-80.799235,210122
,48x0094,35.475220,-80.875031,10086
,50062,35.229135,-80.945729,150031
,60058,35.198574,-80.840125,150028
,62x0122,35.115256,-80.805098,140061
,64x0064,35.225088,-80.828510,40054
,70249,35.255110,-80.855856,320002
,70250,35.302822,-80.856656,190008
,70258,35.314570,-80.964996,370042
,70262,35.254865,-80.855884,320004
,70263,35.302460,-80.856434,190010
,70264,35.289349,-80.857995,230010
,70268,35.256069,-80.855728,160008
,74x0083,35.224288,-80.828924,10098
,77x0156,35.434413,-80.870157,20048
,77x0157,35.492794,-80.856405,20048
,77x0159,35.484085,-80.868818,210003
,80105,35.228279,-80.846417,20005
,85x0066,35.271839,-81.159812,10266
,870001,35.222166,-80.841275,10014
,90149,35.257525,-80.831045,560009
,90153,35.257525,-80.831045,560009
,100078,35.209454,-80.918281,330007
,170082,35.221587,-80.819968,80016
,100089,35.209454,-80.918281,330007
,10157,35.302429,-80.936855,60047
,10161,35.246637,-80.868226,140011
,10169,35.302429,-80.936855,60047
,110295,35.258500,-80.793257,220035
,140052,35.221161,-80.840113,20003
,140059,35.221161,-80.840113,20003
,150102,35.190467,-80.805498,220007
,160169,35.213258,-80.863790,400006
,160171,35.157628,-80.921973,30006
,170082,35.221607,-80.820083,80015
,170083,35.224842,-80.834272,40001
,170092,35.212697,-80.793054,350052
,170094,35.212697,-80.793054,350052
,170095,35.224842,-80.834272,40001
,170105,35.212697,-80.793054,360001
,170106,35.215776,-80.806341,420004
,190138,35.171387,-80.851058,160004
,190140,35.080589,-80.867710,60008
,200113,35.169273,-80.837242,200010
,210098,35.282114,-80.834687,200020
,210104,35.288875,-80.836657,270009
,220180,35.286954,-80.800716,290012
,220181,35.234267,-80.835415,410013
,230085,35.239590,-80.788449,290030
,230105,35.242237,-80.795458,310005
,260063,35.241029,-80.857790,140006
,270087,35.182463,-80.758961,270024
,340138,35.228400,-80.844467,280005
,340141,35.228400,-80.844467,290005
,350001,35.224027,-80.883714,70001
,350015,35.233442,-80.930424,130014
,40070,35.252808,-80.796623,280055
,40x0127,35.208589,-80.799334,210123
,48x0094,35.474986,-80.875052,10087
,50062,35.229071,-80.945774,150032
,60058,35.198639,-80.840177,150029
,62x0122,35.115360,-80.805120,140062
,64x0064,35.224978,-80.828558,40055
,70249,35.254970,-80.855873,320003
,70250,35.302645,-80.856545,190009
,70258,35.314699,-80.964855,370043
,70262,35.254678,-80.855910,320005
,70263,35.302321,-80.856350,190011
,70264,35.289349,-80.857995,240001
,70268,35.256121,-80.855719,160009
,74x0083,35.224072,-80.829040,10099
,77x0156,35.434258,-80.870220,20049
,77x0157,35.492689,-80.856439,20049
,77x0159,35.484073,-80.868660,210004
,80105,35.228538,-80.846727,20006
,85x0066,35.271842,-81.159809,10267
,870001,35.222309,-80.841090,10015
,90149,35.257514,-80.831594,560010
,90153,35.257514,-80.831594,560010
,100078,35.209454,-80.918281,340001
,170082,35.221587,-80.819968,90001
,100089,35.209454,-80.918281,340001
,10157,35.302415,-80.936858,60048
,10161,35.246578,-80.868164,140012
,10169,35.302415,-80.936858,60048
,110295,35.258499,-80.793246,220036
,140052,35.220659,-80.839523,20004
,140059,35.220659,-80.839523,20004
,150102,35.190459,-80.805619,220008
,160169,35.213320,-80.863654,400007
,160171,35.157874,-80.921858,30007
,170082,35.221587,-80.819968,80016
,170083,35.224499,-80.833856,40002
,170092,35.212697,-80.793054,360001
,170094,35.212697,-80.793054,360001
,170095,35.224499,-80.833856,40002
,170105,35.212950,-80.794548,360002
,170106,35.216040,-80.806845,420005
,190138,35.171404,-80.851059,160005
,190140,35.080710,-80.867696,60009
,200113,35.169341,-80.837270,200011
,210098,35.282114,-80.834687,210001
,210104,35.288878,-80.836657,270010
,220180,35.286954,-80.800716,300001
,220181,35.234236,-80.835482,410014
,230085,35.239653,-80.788437,290031
,230105,35.242025,-80.795671,310006
,260063,35.240926,-80.857717,140007
,270087,35.182599,-80.759105,270025
,340138,35.228314,-80.844370,280006
,340141,35.228314,-80.844370,290006
,350001,35.224075,-80.884517,70002
,350015,35.233450,-80.930471,130015
,40070,35.252484,-80.796424,280056
,40x0127,35.208662,-80.799429,210124
,48x0094,35.474629,-80.875057,10088
,50062,35.228993,-80.945836,150033
,60058,35.198702,-80.840232,150030
,62x0122,35.115574,-80.805165,140063
,64x0064,35.224873,-80.828609,40056
,70249,35.254865,-80.855884,320004
,70250,35.302460,-80.856434,190010
,70258,35.314816,-80.964720,370044
,70262,35.254249,-80.855961,320006
,70263,35.302239,-80.856298,190012
,70264,35.288804,-80.858106,240002
,70268,35.256165,-80.855713,160010
,74x0083,35.224044,-80.829050,10100
,77x0156,35.434089,-80.870297,20050
,77x0157,35.492648,-80.856600,20050
,77x0159,35.484059,-80.868515,210005
,80105,35.228611,-80.846829,20007
,85x0066,35.271844,-81.159805,10268
,870001,35.222646,-80.840632,10016
,90149,35.257503,-80.832147,560011
,90153,35.257503,-80.832147,560011
,100078,35.209596,-80.918344,340002
,170082,35.221511,-80.819545,90002
,100089,35.209596,-80.918344,340002
,10157,35.302404,-80.936861,60049
,10161,35.246518,-80.868099,140013
,10169,35.302404,-80.936861,60049
,110295,35.258499,-80.793246,230001
,140052,35.220113,-80.838901,20005
,140059,35.220113,-80.838901,20005
,150102,35.190459,-80.805619,230001
,160169,35.213389,-80.863465,400008
,160171,35.158043,-80.921765,30008
,170082,35.221587,-80.819968,90001
,170083,35.224440,-80.833787,40003
,170092,35.212950,-80.794548,360002
,170094,35.212950,-80.794548,360002
,170095,35.224440,-80.833787,40003
,170105,35.212960,-80.794612,360003
,170106,35.216200,-80.807147,420006
,190138,35.171420,-80.851062,160006
,190140,35.080801,-80.867692,60010
,200113,35.169412,-80.837308,200012
,210098,35.282106,-80.834684,210002
,210104,35.289097,-80.836719,270011
,220180,35.287187,-80.800532,300002
,220181,35.234199,-80.835541,410015
,230085,35.239738,-80.788433,290032
,230105,35.241738,-80.795953,310007
,260063,35.240834,-80.857655,140008
,270087,35.182718,-80.759238,270026
,340138,35.228314,-80.844370,290001
,340141,35.228314,-80.844370,300001
,350001,35.224075,-80.884534,70003
,350015,35.233794,-80.932650,130016
,40070,35.252198,-80.796247,280057
,40x0127,35.208740,-80.799521,210125
,48x0094,35.474015,-80.875097,10089
,50062,35.228910,-80.945898,150034
,60058,35.198764,-80.840294,150031
,62x0122,35.115771,-80.805209,140064
,64x0064,35.224867,-80.828613,40057
,70249,35.254678,-80.855910,320005
,70250,35.302321,-80.856350,190011
,70258,35.314926,-80.964592,370045
,70262,35.254017,-80.855989,320007
,70263,35.302016,-80.856162,190013
,70264,35.288371,-80.858190,240003
,70268,35.256756,-80.855638,160011
,74x0083,35.223981,-80.829072,10101
,77x0156,35.433948,-80.870364,20051
,77x0157,35.492625,-80.856700,20051
,77x0159,35.484039,-80.868374,210006
,80105,35.228667,-80.846904,20008
,85x0066,35.271847,-81.159806,10269
,870001,35.222685,-80.840580,10017
,90149,35.257496,-80.832481,560012
,90153,35.257496,-80.832481,560012
,100078,35.209593,-80.918367,340003
,170082,35.221452,-80.819236,90003
,100089,35.209593,-80.918367,340003
,10157,35.302393,-80.936864,60050
,10161,35.246486,-80.868055,140014
,10169,35.302393,-80.936864,60050
,110295,35.258466,-80.792754,230002
,140052,35.220065,-80.838845,20006
,140059,35.220065,-80.838845,20006
,150102,35.190435,-80.805997,230002
,160169,35.213581,-80.862947,400009
,160171,35.158213,-80.921659,30009
,170082,35.221511,-80.819545,90002
,170083,35.224320,-80.833694,40004
,170092,35.212960,-80.794612,360003
,170094,35.212960,-80.794612,360003
,170095,35.224320,-80.833694,40004
,170105,35.213056,-80.795163,360004
,170106,35.216390,-80.807510,420007
,190138,35.171437,-80.851063,160007
,190140,35.080897,-80.867687,60011
,200113,35.169475,-80.837343,200013
,210098,35.281959,-80.834617,210003
,210104,35.289630,-80.836885,270012
,220180,35.287501,-80.800288,300003
,220181,35.234143,-80.835620,410016
,230085,35.239738,-80.788433,300001
,230105,35.241278,-80.796415,310008
,260063,35.240741,-80.857599,140009
,270087,35.182726,-80.759248,270027
,340138,35.228137,-80.844169,290002
,340141,35.228137,-80.844169,300002
,350001,35.224093,-80.885626,70004
,350015,35.233952,-80.933632,130017
,40070,35.252059,-80.796160,280058
,40x0127,35.208816,-80.799613,210126
,48x0094,35.473558,-80.875133,10090
,50062,35.228821,-80.945972,150035
,60058,35.198821,-80.840359,150032
,62x0122,35.115987,-80.805264,140065
,64x0064,35.224759,-80.828670,40058
,70249,35.254249,-80.855961,320006
,70250,35.302239,-80.856298,190012
,70258,35.315007,-80.964490,370046
,70262,35.253929,-80.856000,320008
,70263,35.301788,-80.856023,190014
,70264,35.287976,-80.858292,240004
,70268,35.256756,-80.855638,170001
,74x0083,35.223917,-80.829090,10102
,77x0156,35.433842,-80.870419,20052
,77x0157,35.492599,-80.856780,20052
,77x0159,35.484027,-80.868296,210007
,80105,35.228951,-80.847246,20009
,85x0066,35.271981,-81.159682,10270
,870001,35.222873,-80.840323,10018
,90149,35.257496,-80.832481,570001
,90153,35.257496,-80.832481,570001
,100078,35.209592,-80.918410,340004
,170082,35.221326,-80.818527,90004
,100089,35.209592,-80.918410,340004
,10157,35.302382,-80.936870,60051
,10161,35.246440,-80.867993,140015
,10169,35.302382,-80.936870,60051
,110295,35.258464,-80.792693,230003
,140052,35.220065,-80.838845,30001
,140059,35.220065,-80.838845,30001
,150102,35.190403,-80.806428,230003
,160169,35.213730,-80.862555,400010
,160171,35.158387,-80.921549,30010
,170082,35.221452,-80.819236,90003
,170083,35.224179,-80.833591,40005
,170092,35.213056,-80.795163,360004
,170094,35.213056,-80.795163,360004
,170095,35.224179,-80.833591,40005
,170105,35.213089,-80.795392,360005
,170106,35.216489,-80.807693,420008
,190138,35.171453,-80.851067,160008
,190140,35.080927,-80.867684,60012
,200113,35.169524,-80.837374,200014
,210098,35.281708,-80.834505,210004
,210104,35.289874,-80.836961,270013
,220180,35.287721,-80.800108,300004
,220181,35.234067,-80.835722,410017
,230085,35.239750,-80.788433,300002
,230105,35.241027,-80.796664,310009
,260063,35.240566,-80.857521,140010
,270087,35.182850,-80.759405,270028
,340138,35.228000,-80.844012,290003
,340141,35.228000,-80.844012,300003
,350001,35.224113,-80.886126,70005
,350015,35.233959,-80.933685,130018
,40070,35.252051,-80.796154,280059
,40x0127,35.208897,-80.799706,210127
,48x0094,35.473242,-80.875139,10091
,50062,35.228743,-80.946041,150036
,60058,35.198853,-80.840403,150033
,62x0122,35.116127,-80.805304,140066
,64x0064,35.224654,-80.828732,40059
,70249,35.254017,-80.855989,320007
,70250,35.302016,-80.856162,190013
,70258,35.315046,-80.964444,370047
,70262,35.253902,-80.856003,320009
,70263,35.301540,-80.855873,190015
,70264,35.287916,-80.858311,240005
,70268,35.256837,-80.855628,170002
,74x0083,35.223854,-80.829099,10103
,77x0156,35.433751,-80.870467,20053
,77x0157,35.492570,-80.856867,20053
,77x0159,35.484017,-80.868229,210008
,80105,35.229240,-80.847580,20010
,85x0066,35.271984,-81.159678,10271
,870001,35.222960,-80.840194,10019
,90149,35.257491,-80.832709,570002
,90153,35.257491,-80.832709,570002
,100078,35.209592,-80.918444,340005
,170082,35.221241,-80.818093,90005
,100089,35.209592,-80.918444,340005
,10157,35.302368,-80.936873,60052
,10161,35.246409,-80.867946,140016
,10169,35.302368,-80.936873,60052
,110295,35.258463,-80.792630,230004
,140052,35.219762,-80.838501,30002
,140059,35.219762,-80.838501,30002
,150102,35.190384,-80.806779,230004
,160169,35.213908,-80.862101,400011
,160171,35.158410,-80.921533,30011
,170082,35.221326,-80.818527,90004
,170083,35.224062,-80.833511,40006
,170092,35.213089,-80.795392,360005
,170094,35.213089,-80.795392,360005
,170095,35.224062,-80.833511,40006
,170105,35.213098,-80.795482,360006
,170106,35.216551,-80.807811,420009
,190138,35.171469,-80.851070,160009
,190140,35.081021,-80.867683,60013
,200113,35.169589,-80.837416,200015
,210098,35.281585,-80.834462,210005
,210104,35.290043,-80.837019,270014
,220180,35.287929,-80.799945,300005
,220181,35.233958,-80.835877,410018
,230085,35.240033,-80.788412,300003
,230105,35.241153,-80.796828,310010
,260063,35.240465,-80.857486,140011
